,Arithmetic,Geometric,Simulation
500,81.85928501046705,50.04784231612282,1000
501,89.74388795538376,62.84512443827809,1000
502,82.36063290089437,50.53573284578002,1000
503,80.42948036983269,47.49424008326059,1000
504,83.51200345514405,52.240847732583276,1000
505,85.90628048516268,56.86871460030144,1000
506,85.71768797720397,56.56585865018251,1000
507,88.50512709833812,61.02194540563106,1000
508,91.15381563744245,64.84442960198997,1000
509,93.75473802129999,69.0105815926613,1000
510,88.22289230356603,60.59031284717485,1000
511,84.28305904827761,54.20800704405059,1000
512,95.48835712309315,71.30427420504664,1000
513,83.34744204130496,52.59108680948701,1000
514,87.75525155360859,59.84275275902311,1000
515,80.37128574467056,47.67152735693807,1000
516,84.68937633530615,54.947376097612285,1000
517,87.58754440096433,59.58987896845905,1000
518,90.17096989507563,63.453853543962474,1000
519,78.87013790702898,44.76778696523886,1000
520,95.98135864526262,72.23565409522463,1000
521,88.03037442541846,60.311486660871864,1000
522,92.46439349122574,67.24588068829068,1000
523,86.60624478097806,58.0870370863288,1000
524,92.87306387210505,67.76133998926122,1000
525,77.46572476580114,42.039760939874846,1000
526,82.79679388542385,51.750154999621586,1000
527,80.87344320826436,48.304752823333914,1000
528,86.1351077089747,57.293663440713,1000
529,97.28502925914081,74.24644682780479,1000
530,88.94842584926698,61.68480895917318,1000
531,89.64274599699202,62.840187485777015,1000
532,103.88121545629225,83.07313128279893,1000
533,85.68826776099638,56.33517320669523,1000
534,88.39659326147276,60.944187077858736,1000
535,81.20282076246787,49.045495513776935,1000
536,89.32939773104854,62.38632067499332,1000
537,92.03132552251404,66.2981249483505,1000
538,87.48058883234371,59.38021302044464,1000
539,86.08553030234049,57.239389004900936,1000
540,79.09837043319882,45.07656813596499,1000
541,88.72212412358661,61.41934048225075,1000
542,93.92257657991983,68.8636735598945,1000
543,87.77723587917467,59.93768919405136,1000
544,85.63404733522529,56.38277423026437,1000
545,90.90401444243405,64.83415594029344,1000
546,80.81945431704959,48.27611980832346,1000
547,82.7135178004789,51.58916530858396,1000
548,99.15965867921886,76.80985732474375,1000
549,85.11800450328239,55.42274785717825,1000
550,104.03456578532298,82.89700120210827,1000
551,94.04881116658771,69.59883539568128,1000
552,92.96856148071832,67.81229073404748,1000
553,85.21594461805036,55.79948885549221,1000
554,84.98575489867407,55.11950643396216,1000
555,84.68963391164178,54.885477449215635,1000
556,95.56675281520529,71.71767798519541,1000
557,86.92531000703487,58.50776267795474,1000
558,95.81724624438543,72.19270495169921,1000
559,104.07182351998118,83.47096062500965,1000
560,87.64239500438727,59.58534377603971,1000
561,93.81372962850155,68.90200212523028,1000
562,87.38281094144453,59.20744034609399,1000
563,96.0066975739811,72.14820421832489,1000
564,92.51490794697688,67.32405275014999,1000
565,93.21576130664278,68.27498660977682,1000
566,85.5881217212779,56.30654174048457,1000
567,84.46240843650061,54.57075263737238,1000
568,91.11430966746934,64.88170412312384,1000
569,87.96570392032378,60.22899280251636,1000
570,87.56259135390957,59.51900832177514,1000
571,87.06095442643817,58.694920957722545,1000
572,81.41775306695337,48.89055598419115,1000
573,93.19662569704691,68.27935135482677,1000
574,80.40830494419777,47.54772489041912,1000
575,86.13506485292106,57.22558202627377,1000
576,83.09042461013375,52.291614904509416,1000
577,86.7323763332861,58.267870915477424,1000
578,85.48725755577614,56.18695279461949,1000
579,83.04432819317601,52.017583410164974,1000
580,94.78283127417775,70.3620567832999,1000
581,80.38667237990528,47.49257654451526,1000
582,92.25153974094911,66.89999909857183,1000
583,81.56008701325335,49.55578709600105,1000
584,97.64037586870363,74.17427204980129,1000
585,79.08974172124559,45.15232024804902,1000
586,80.4279681320023,47.60698518855161,1000
587,97.72419624628692,74.63382955120417,1000
588,90.98966737959556,64.88117654328127,1000
589,84.63841940700647,54.75681532028841,1000
590,82.39856445812588,50.870562868855814,1000
591,94.02107545084222,69.34430978517686,1000
592,87.49808827355179,59.4573075479474,1000
593,100.6746632462207,79.00639962174866,1000
594,89.09313303813587,61.86885656642662,1000
595,82.84648680169471,51.336263175068986,1000
596,101.88729252866032,79.76402165545137,1000
597,97.65753767643758,74.64396697375491,1000
598,84.2304471972818,54.04581863913778,1000
599,92.10275879448575,66.63866441294851,1000
600,91.21197691209866,65.11310982030163,1000
601,104.6692526853416,83.43886545213638,1000
602,93.86994068547699,69.25629747785219,1000
603,86.96199930840919,58.585230981702175,1000
604,96.98352387369772,73.2868082610144,1000
605,89.23412636233009,62.240166345394115,1000
606,84.4558258469836,54.54261958415907,1000
607,94.48759520661542,69.8960883057727,1000
608,84.25019250593922,54.23489602284047,1000
609,83.70964317652464,53.21822067212815,1000
610,82.64012796993971,51.527289102284456,1000
611,89.6980147424027,62.95927656361058,1000
612,90.4666215661943,64.09644328270821,1000
613,83.50938997773211,52.88191073266144,1000
614,87.05771344255562,58.79921806667963,1000
615,90.46552396959238,63.87320046945544,1000
616,84.98772377748193,55.09188122315483,1000
617,84.00352002372269,53.75144671242997,1000
618,84.59750716190123,54.77113147145342,1000
619,84.3298048771516,54.35682307395652,1000
620,89.80504069840228,63.15398399287274,1000
621,84.66847320261054,54.79791809516673,1000
622,91.18385469407518,65.22004393597877,1000
623,84.720428834398,54.9659703069537,1000
624,93.23355519940235,68.25209012475105,1000
625,87.69776164919965,59.56237030950577,1000
626,87.7072156359491,59.88276787424612,1000
627,86.50281285775426,57.89634022853069,1000
628,91.97562785838419,66.4745544248101,1000
629,90.48817006527973,64.1878910952212,1000
630,96.87390799031274,73.75703497988047,1000
631,81.33194682127058,49.07581211980484,1000
632,79.55547561269456,45.95835211007377,1000
633,90.05530403796851,63.39046908788,1000
634,85.7753403284082,56.66331528320551,1000
635,77.24096214774121,41.69310732761677,1000
636,88.55665434566728,61.17930506351589,1000
637,88.94931163999202,61.760113742308626,1000
638,87.89558122366981,60.029792913905375,1000
639,94.67327213234775,70.24336941738726,1000
640,91.71666323960842,66.07886414704555,1000
641,85.49655275742286,55.947343177827825,1000
642,98.18826011734767,75.4676153126892,1000
643,85.59440935397626,56.24994804160964,1000
644,102.03324357790505,80.67866521806968,1000
645,88.49015250277198,60.98426806262176,1000
646,91.69252872764962,65.95880526585609,1000
647,97.2984775839897,73.80193275168762,1000
648,82.3597883470654,51.037523433073346,1000
649,85.24475730257423,55.66191606125298,1000
650,88.69865512245669,61.22081128267539,1000
651,88.2917361396045,60.73594256123488,1000
652,96.72540238240667,73.16472815845059,1000
653,90.51801418273305,64.15768696246154,1000
654,81.17866617180854,48.62782870032032,1000
655,92.414571084892,67.18941526186096,1000
656,87.07437012570449,58.77024425557998,1000
657,88.37641586632338,60.74529523878188,1000
658,91.71138357294198,66.07642343487028,1000
659,90.30070590348454,63.913368164709766,1000
660,87.74581602802644,59.73902233764008,1000
661,81.55179973297837,49.57379054728477,1000
662,87.0206889227446,58.65687926589735,1000
663,87.26874429238546,59.057516921310864,1000
664,103.07957241740864,81.69085026189285,1000
665,85.77580628337279,56.36853477942039,1000
666,84.91441728642182,55.240044796258815,1000
667,86.03794557072948,57.08995782452519,1000
668,83.24928282194863,52.4883823036882,1000
669,93.91583495548858,69.39505823017443,1000
670,81.37629039481463,48.85073123800722,1000
671,92.29397571122418,66.82683574688198,1000
672,88.89801356290714,61.49345006648457,1000
673,89.71477711980114,62.80807854083941,1000
674,86.95196731839755,58.6710155139116,1000
675,95.3224011412284,71.51586730471568,1000
676,94.47380441957704,70.09558931920611,1000
677,89.40544896255524,62.535202437235924,1000
678,84.31906573519449,54.29788551193085,1000
679,98.48478814560615,75.33214902745908,1000
680,86.0983983797869,57.061278499759254,1000
681,86.11307799402591,57.29776309726506,1000
682,91.28867072966824,65.2550576856273,1000
683,82.45226886650369,50.76159891649853,1000
684,83.02095550090975,51.93674907697684,1000
685,95.25287734706575,70.76357079726517,1000
686,100.02182803694384,77.94350246318064,1000
687,79.92582326310519,46.76725091056427,1000
688,76.67249683701024,40.105821717985464,1000
689,81.1073619567556,48.77918968067906,1000
690,72.44478935073259,32.377786862695004,1000
691,92.84395235910911,67.72831220998944,1000
692,89.72240245385721,62.983030697110266,1000
693,93.70751325489128,69.06591698281147,1000
694,84.61446308887047,54.744825142900346,1000
695,88.20033187880748,60.60373740993061,1000
696,95.58785804228496,71.54198203125398,1000
697,94.73409251647384,70.49247197421698,1000
698,90.9092143285694,64.37768346271844,1000
699,83.9154995493153,53.63078687931537,1000
700,79.33176778021621,45.42844684340495,1000
701,79.85689033316358,46.56765622328868,1000
702,96.14865283507967,72.64926287112962,1000
703,86.35014155589703,57.614578059332175,1000
704,98.39009935004674,75.5622308767454,1000
705,88.44962967624721,60.95309686276474,1000
706,91.00433353459229,64.970062146718,1000
707,93.42888969758478,68.60709234558178,1000
708,84.38646221919296,54.41732187577864,1000
709,94.32787050959696,69.9136534375251,1000
710,86.98555903987337,58.597515863632445,1000
711,97.22879337145766,74.01714367192898,1000
712,93.26398055304699,68.4044870374002,1000
713,88.20514703576448,60.665249542249484,1000
714,90.6247331737137,64.36853312012705,1000
715,84.22145317982864,54.175399262926206,1000
716,84.50475272898767,54.63861767790398,1000
717,86.11886064004024,57.0196421809399,1000
718,85.83178756142257,56.65435923114929,1000
719,84.56510468089834,54.53861045959969,1000
720,83.07161695614666,52.26393150707313,1000
721,89.24565608183757,61.997952588939285,1000
722,86.06088975560785,56.98067889191161,1000
723,90.11683507940542,63.48641870603856,1000
724,82.57040191868816,51.11542151297829,1000
725,89.70456513997424,62.476674053887926,1000
726,91.98840800224525,66.44639384371706,1000
727,90.01106788536904,63.44261791240236,1000
728,87.9515349018449,60.14997062227504,1000
729,88.40097833985908,60.71301266261668,1000
730,92.50086625463865,67.26839383898971,1000
731,83.45835959985664,52.71286969485609,1000
732,82.41960180511474,51.04626762011249,1000
733,82.23995700451214,50.74777799544918,1000
734,84.8706218698535,55.195070615174856,1000
735,89.27416149504475,62.07208032517445,1000
736,89.05076658840485,61.92741997023162,1000
737,85.97927716084172,56.8807455522112,1000
738,77.91351542964246,42.513201624234654,1000
739,88.89392401147289,61.6527388184177,1000
740,86.85077488671809,58.38970546138033,1000
741,88.55394249041872,60.97581620563167,1000
742,88.80967245619044,61.32097960250622,1000
743,85.68302727880226,56.48484795655011,1000
744,91.72072290831863,66.09685544557345,1000
745,80.26779008891327,47.356648148907986,1000
746,82.42056365962314,50.96700658402332,1000
747,83.22179472153908,52.46465787760197,1000
748,83.62784049928196,53.125549512652256,1000
749,93.39095656799012,68.50543242586853,1000
750,99.41647909005373,77.31873801400923,1000
751,81.72709610983584,49.87770394476095,1000
752,82.43670392826672,50.89420565465919,1000
753,81.5719253018327,49.513761822040024,1000
754,86.30856376294969,57.57009250631394,1000
755,82.09671840349219,50.63026908400353,1000
756,86.17047104396232,57.35372354445529,1000
757,82.73614678643725,51.57767573472985,1000
758,82.72785740875507,51.32318735057727,1000
759,89.55086701039536,62.746444784970315,1000
760,84.3237016157636,54.266809849003394,1000
761,88.06629023927553,60.17171428150137,1000
762,96.19260089799467,72.69614203900332,1000
763,88.76666328974335,60.8204106393403,1000
764,94.21669413513433,69.90926789858031,1000
765,90.7763340271063,64.58544977787322,1000
766,85.17547596248987,55.679921120072066,1000
767,81.62367609344005,49.51375770337078,1000
768,96.22214482679749,72.71375463526101,1000
769,81.25299425599057,48.99250018127045,1000
770,83.47975245651071,52.91583686365583,1000
771,88.68453518149035,61.357137468550945,1000
772,82.10904986409909,50.537309394611526,1000
773,84.68996988224355,54.9063833515088,1000
774,80.17652670033725,46.85474744255165,1000
775,84.81575573992764,55.167908277433014,1000
776,79.41944880290717,45.66460030134045,1000
777,83.81641582942743,53.39676762165979,1000
778,87.77656941082307,59.9735765323791,1000
779,81.01478100109307,48.54657611273188,1000
780,105.59378128817404,84.23105190917641,1000
781,96.59832809096116,72.82280092930944,1000
782,89.34386058449503,62.451454305650145,1000
783,88.92491341345612,61.704199925162136,1000
784,82.98104920388057,52.01940425001492,1000
785,83.48129178954603,52.77521213254971,1000
786,101.12999495803756,79.67866991175508,1000
787,88.99648927898588,61.274361145890914,1000
788,89.95052194583768,63.37850031530659,1000
789,92.11984286899202,66.66299718863155,1000
790,83.22874730408549,52.46471677767288,1000
791,91.20404935723928,65.23835930451709,1000
792,87.19120813596203,58.98953805116348,1000
793,89.71913815792806,62.9930203454839,1000
794,90.84925139650623,64.68865827888649,1000
795,81.2374525516512,49.11051581439758,1000
796,81.1794542188841,49.018943214280995,1000
797,86.92616282935549,58.581160841502886,1000
798,92.44475364747514,67.05237691174526,1000
799,89.71406770171826,62.847158413449364,1000
800,91.71346729617633,66.00937488421677,1000
801,88.44778695479306,60.965533290037776,1000
802,81.0177096539256,48.58153558843168,1000
803,90.79151617135328,64.16100373027845,1000
804,80.626423992793,48.04692386141212,1000
805,84.90962270900742,55.25367780850808,1000
806,89.18907661753231,62.19041415380967,1000
807,92.01686490010158,66.48820334017056,1000
808,90.55470739152177,64.08238192955356,1000
809,85.67268854337902,56.30343899682629,1000
810,89.00190332095353,61.89963093399888,1000
811,81.90396444462337,50.16524748195395,1000
812,81.1691205138731,48.87999052537164,1000
813,87.18173008123057,58.989071975003824,1000
814,102.65142786136244,80.39757205803357,1000
815,91.36146018874736,65.25967566492535,1000
816,82.10210098445802,50.05784037679746,1000
817,79.9801146449353,46.83145309744175,1000
818,89.20579671581979,61.914901039696396,1000
819,91.99636402618889,66.35207239058722,1000
820,89.96983069460202,63.264825301287324,1000
821,87.69923223840634,59.77479065200776,1000
822,91.53345414205108,65.51952562092887,1000
823,84.04354277201583,53.90637410307255,1000
824,87.24658362320054,59.0345213770869,1000
825,90.93691372264568,64.78853584800662,1000
826,81.675143629163,49.69396376834911,1000
827,88.98554473978172,61.8391325562036,1000
828,91.45055541350425,65.67417173779904,1000
829,89.67636058618014,62.6389406940919,1000
830,94.14289506608243,69.75877941818234,1000
831,83.51889658702484,52.93058486318004,1000
832,90.31198205003521,63.91206188684234,1000
833,78.39472162127629,43.9380239615605,1000
834,83.8211644737992,53.55089817991062,1000
835,84.85159761326744,55.086886487904756,1000
836,94.71910925747467,70.46980745102708,1000
837,88.88427869063565,61.641730273579014,1000
838,84.30082005536639,54.216099639052025,1000
839,96.21646072967924,72.73267429192694,1000
840,90.59559463833286,64.31885296287757,1000
841,86.01347305365334,56.939749156512136,1000
842,90.47695518723926,64.12078842367247,1000
843,79.51918058498524,45.94673296544092,1000
844,88.93764043406027,61.376259148913924,1000
845,85.23196407443046,55.8475949771488,1000
846,92.44317500956448,67.02417818732049,1000
847,74.87871302184662,37.25852805644797,1000
848,86.26043852718176,57.34681727565821,1000
849,89.7078174018091,63.03091443878081,1000
850,82.68022181568168,51.463977152014095,1000
851,88.18574465591192,60.52797623737312,1000
852,86.21797588839138,57.45968592587964,1000
853,87.56957421610706,59.61844649057308,1000
854,86.4949289895733,57.79445140581885,1000
855,83.21455861019315,52.4616399885878,1000
856,91.03890752621714,65.02893809394091,1000
857,81.39648154704425,49.14696771643041,1000
858,85.6103012132939,56.48237168901476,1000
859,90.08835366123726,63.539914920221854,1000
860,86.18340454013767,57.312386146758925,1000
861,97.40669660324181,74.49177679943907,1000
862,91.26670683963282,65.29177423300622,1000
863,94.10214731958743,69.0346699782975,1000
864,94.52811696907025,70.35176064187702,1000
865,84.89635094016465,55.25357415576342,1000
866,86.68218531545344,58.10934084231076,1000
867,88.10246319718121,60.06328906431503,1000
868,87.36219230237671,59.2956267099375,1000
869,82.92654992549512,52.00582955912748,1000
870,84.6194409114686,54.712791007484434,1000
871,87.2613216743025,59.121822545589694,1000
872,93.11567508996342,67.6476573356789,1000
873,86.6477263343604,58.055975062167846,1000
874,90.26434291975514,63.83499066397777,1000
875,90.69923390609382,64.55115277708907,1000
876,88.56760643017104,61.21437312954995,1000
877,89.89542996382241,63.23532865873196,1000
878,94.27387793863801,69.73077733581249,1000
879,93.63414853253217,68.73074567878704,1000
880,98.43558406148442,75.44488925686652,1000
881,80.31587589763238,47.326946485417395,1000
882,87.31251133116844,59.173268759875526,1000
883,92.54108193568838,67.30546597496979,1000
884,86.00917164179779,57.110349846362915,1000
885,89.9108766910973,63.315446829031515,1000
886,87.06582836727512,58.82172386064912,1000
887,79.96381900890036,46.5533138911381,1000
888,90.55493930576488,64.27840065753794,1000
889,92.53489204821628,67.33124987118546,1000
890,87.840783895453,60.06854282496206,1000
891,88.75229857026687,61.46430701924769,1000
892,86.27776149674341,57.55170363040126,1000
893,93.5584997581971,68.52626617482709,1000
894,98.43785231510252,75.563937526388,1000
895,89.58912635987133,62.84825838293765,1000
896,86.79321314672978,58.269254459382076,1000
897,90.90473433677079,64.77844589792672,1000
898,89.8672682501071,63.27326222227538,1000
899,88.58255699670337,61.13971526299099,1000
900,90.87936568106656,64.714294330655,1000
901,94.88964375752296,70.83065006697483,1000
902,87.73876218629097,59.93056143444432,1000
903,87.5317012475259,59.51106559009577,1000
904,87.75659160680695,59.86315785804319,1000
905,89.30243206681658,62.320120342103976,1000
906,100.26546239031694,78.03694174423012,1000
907,83.49431099980508,52.95771988866151,1000
908,99.90661476190014,77.41218598704549,1000
909,91.71023974280826,65.99419170207985,1000
910,93.3965504647414,68.58848482721021,1000
911,92.68848736327503,67.56804141376358,1000
912,90.94329009096681,64.85240059192289,1000
913,81.22386486486234,49.10415239878065,1000
914,90.06366460478336,63.489311979363784,1000
915,89.7005398431332,62.806247225443514,1000
916,88.77845751761035,61.54264456473664,1000
917,93.75868843158908,68.33411342868222,1000
918,94.35552534100373,69.80738659651601,1000
919,90.12384840035385,63.659758279479995,1000
920,81.94051038843567,50.336719435033835,1000
921,88.14919995546448,60.555439474627555,1000
922,85.2522476471643,55.649731777040685,1000
923,92.39484919266769,66.52038023451334,1000
924,82.58028853756335,51.23623081816687,1000
925,90.4577124146254,63.99212952519292,1000
926,83.66106885551594,53.203751715970256,1000
927,87.3529264559438,59.2210536887354,1000
928,99.72266142783963,76.878630975025,1000
929,86.51914792529375,57.87792769624595,1000
930,87.80434542519149,59.90001127185205,1000
931,79.94123393089413,46.792838520799585,1000
932,83.95646465756276,53.427947858472834,1000
933,88.58173180158651,61.15641124304907,1000
934,96.2641378017848,72.17104346254314,1000
935,86.65770817578648,58.14254476937556,1000
936,84.45815792222487,54.50541588130496,1000
937,88.56616450973415,60.97236398868738,1000
938,82.19209842144576,50.3332438924705,1000
939,89.30775066449763,62.30604201411614,1000
940,92.03493172409283,66.47526922583869,1000
941,84.79627408473442,54.96694046414699,1000
942,85.92086018261519,56.7338751002623,1000
943,82.20457795653012,50.77726519578978,1000
944,88.2606475949667,60.73635807373141,1000
945,88.7900618588774,61.56731824446621,1000
946,100.68537232981602,78.72958592305622,1000
947,87.34312114549459,59.17188445990047,1000
948,86.1262729655497,57.27376864184442,1000
949,84.72020723409975,54.827448694104866,1000
950,99.0368369299454,75.96542431785738,1000
951,92.26751657528189,66.68144844051363,1000
952,81.18693995824424,48.850138723186696,1000
953,106.38181644519135,85.95672820409828,1000
954,92.7406300824765,67.63443845679846,1000
955,88.99137371664685,61.23124776252832,1000
956,95.78962949849927,71.7917376800097,1000
957,80.10377498204055,47.123402733006536,1000
958,85.39600394501956,55.96133957507163,1000
959,95.5398336125456,71.58926549990231,1000
960,91.61914869380874,65.90799847161529,1000
961,84.51713021472273,54.47309073475219,1000
962,85.65249217980218,56.49780111418051,1000
963,84.07477826005123,53.709030608223074,1000
964,84.07600965791842,53.61761709284695,1000
965,98.0052116377411,75.19378594771486,1000
966,94.11610563267438,69.69634277266377,1000
967,83.6197249133472,53.122045038761364,1000
968,89.68512012011684,62.81236780238454,1000
969,83.44670057007163,52.887121900548145,1000
970,89.42066088011029,62.42399495578257,1000
971,80.18794693133421,47.235858880197306,1000
972,90.24024159847312,63.54252127492379,1000
973,87.0738805087815,58.7643021684235,1000
974,80.25687618332746,47.244297372978856,1000
975,86.95423375879297,58.53888671407254,1000
976,78.5699886495416,44.398917256238455,1000
977,89.48887821869863,62.64152396032037,1000
978,86.85922804405959,58.45830286078085,1000
979,104.96376432558905,84.25237761787959,1000
980,97.63548912296564,74.50185647740237,1000
981,89.61866953647984,62.87034913486895,1000
982,86.06968275724063,57.16402843721087,1000
983,79.6469490898476,46.29595860671425,1000
984,87.56886821108431,59.56637382564608,1000
985,84.7863049753376,55.038578508614705,1000
986,90.00593223993985,62.81614681136054,1000
987,89.28149331478332,62.21815778109823,1000
988,85.7770579846355,56.56258209094727,1000
989,89.4561901645302,62.55242803419312,1000
990,87.05620034192113,58.809602982743584,1000
991,83.8472699332591,53.29337901065664,1000
992,84.0449312100773,53.861176197839164,1000
993,94.91698827116741,70.67555855594087,1000
994,80.18851485696379,47.28222924933994,1000
995,83.41081572621393,52.49328347454768,1000
996,88.84880764860864,61.56297952459239,1000
997,82.71346031571805,51.60932947817373,1000
998,92.38682272481584,67.11423254559652,1000
999,91.43106781822814,65.60181549223103,1000
